wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Mah0xyYMj,https://weibo.cn/comment/Mah0xyYMj?uid=2180399745&rl=0#cmtfrm,咪咕剧场:#咪咕剧场#@张彬彬Vin 的每部电视都值得反复品味，还记得《我和我们在一起》中许逸城霸气护妻却让自己旧伤复发的场面吗，看完真是又虐又甜呀~上@咪咕视频 看《我和我们在一起》、《小女花不弃》解锁张彬彬更多精彩内容吧~#张彬彬小森林后三部剧被考古#  许诚逸为保护夏颜受伤，因此还引发了多年前旧伤复发，夏颜十分心痛  ,https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png,无,2022-10-14 14:58 ,张彬彬超话,11,0,2
wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Mah1DBbpY,https://weibo.cn/comment/Mah1DBbpY?uid=2180399745&rl=0#cmtfrm,#广西一动物园狂野动物走红背后# 在这个精神状态备受重视，时不时就大谈特谈情绪价值、精神内耗的年代，很多网友发现，自己能成为的神话人物是孙悟空。时而疯癫时而精明，时而颠沛时而悠闲，发癫但继续热爱生活，这才是猴生的真谛。但最近网友们发现，最早一批领悟这个道理的生灵或许不是人类，而是南宁动物园的动物们。自国庆假期开始，陆陆续续有参观南宁动物园的游客从前线传回视频，动辄几十万点赞。尽管每个人拍摄的动物不一样，猩猩、黑熊、熊猫、狐猴、长臂猿等等，但却都有一个共同的主旨：南宁动物园里的动物，怎么都有点癫？ 广西人怎么背着我们建了“疯狂动物城”                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 15:01 ,微博 weibo.com,21,5,1
Mah1x59DJ,https://weibo.cn/comment/Mah1x59DJ?uid=2180399745&rl=0#cmtfrm,搞笑小皇帝:强迫症患者看得极其舒适。。。请关注：DOU YIN HAO #画说逗唱#  搞笑小皇帝的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 15:00 ,微博视频号,2,1,2
Mah1wtvHW,https://weibo.cn/comment/Mah1wtvHW?uid=2180399745&rl=0#cmtfrm,【#月球每年以3.8厘米的距离远离地球#】仰望夜空中的月亮，大概无人会想到它正慢慢地远离地球。1969年，美国国家航空航天局的阿波罗计划在月球上安装了反光板。数据表明，目前月球每年都在以3.8厘米的距离远离地球。如果按月球目前的远离速度向前追溯，最终会推断出，地球和月球大约在15亿年前曾在一起。然而，月球是在大约45亿年前形成的，这意味着月球目前远离的速度远比过去要快。荷兰乌得勒支大学和瑞士日内瓦大学研究人员最近发现了可揭示月球逐渐“远去”的长期历史。这并非来自对月球本身的研究，而是来自于读取地球上古老岩层中的信号。相关研究发表在最近的《美国国家科学院院刊》上。（北京日报客户端）             [组图共2张]      原图                             ,http://ww1.sinaimg.cn/large/002diGk7ly8h74tbm8nv0j60m80etgp702.jpg http://ww2.sinaimg.cn/large/002diGk7ly8h74tbmmhntj60m80wl77c02.jpg,无,2022-10-14 15:00 ,微博发布平台专业版,87,21,34
Mah1cCf2J,https://weibo.cn/comment/Mah1cCf2J?uid=2180399745&rl=0#cmtfrm,新浪游戏:【《#大富翁11# 》10月20日上线Steam与NS】《大富翁11》今日公布了正式上线时间，将于10月20日上午11时上线Steam与Switch平台。游戏首发14位经典角色于12张地图中欢乐互斗，亦有全新挑战模式首发2位领主可供玩家挑战。Steam平台售价66元人民币，Switch港服售价129元港币，首周再享9折优惠。  [组图共6张] 原图 ,http://ww2.sinaimg.cn/large/001mZbOoly1h74sp8xuhxj61h00sy12m02.jpg http://ww2.sinaimg.cn/large/001mZbOoly1h74spjd6ekj61hc0u0k5w02.jpg http://ww4.sinaimg.cn/large/001mZbOoly1h74spisgdpj61hc0u0wna02.jpg http://ww4.sinaimg.cn/large/001mZbOoly1h74spissy5j61hc0u0gus02.jpg http://ww4.sinaimg.cn/large/001mZbOoly1h74spiznhhj61hc0u0nbs02.jpg http://ww1.sinaimg.cn/large/001mZbOoly1h74spinbofj61hc0u0qd702.jpg,无,2022-10-14 15:00 ,微博 weibo.com,9,9,1
Mah1c8ye7,https://weibo.cn/comment/Mah1c8ye7?uid=2180399745&rl=0#cmtfrm,网路冷眼:【Ugliest Airplane Ever Built Predicted the Future】网页链接 有史以来最丑的飞机预测未来 。  原图 ,https://wx4.sinaimg.cn/large/663aa05aly1h7081z2o5sj20m70chgm0.jpg,无,2022-10-14 15:00 ,微博 weibo.com,1,0,0
Mah1brq4V,https://weibo.cn/comment/Mah1brq4V?uid=2180399745&rl=0#cmtfrm,电影频道:在辽沈战役打响的同时，刘伯承、邓小平、陈毅遵照中央军委的指示，着手策动淮海战役。淮海战役打响后，创造了军战史上以少胜多的光辉范例。战争题材电影《淮海战役》，今日17：50#电影频道#即将播出  [组图共2张] 原图 ,http://ww1.sinaimg.cn/large/a6462b07gy1h742imue95j20go0n20ux.jpg http://ww1.sinaimg.cn/large/a6462b07gy1h742in32k4g20b4069npd.gif,无,2022-10-14 15:00 ,微博 weibo.com,45,5,22
Mah0xyYMj,https://weibo.cn/comment/Mah0xyYMj?uid=2180399745&rl=0#cmtfrm,咪咕剧场:#咪咕剧场#@张彬彬Vin 的每部电视都值得反复品味，还记得《我和我们在一起》中许逸城霸气护妻却让自己旧伤复发的场面吗，看完真是又虐又甜呀~上@咪咕视频 看《我和我们在一起》、《小女花不弃》解锁张彬彬更多精彩内容吧~#张彬彬小森林后三部剧被考古#  许诚逸为保护夏颜受伤，因此还引发了多年前旧伤复发，夏颜十分心痛  ,https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png,无,2022-10-14 14:58 ,张彬彬超话,11,0,2
Mah0plYAz,https://weibo.cn/comment/Mah0plYAz?uid=2180399745&rl=0#cmtfrm,【国产取暖神器走红欧洲！#中国光腿神器在欧洲销售额增长131%# 热水袋、暖手宝和法兰绒睡衣也热销】速卖通数据显示，国内流行的“光腿神器”开始在欧洲走红，在全欧洲10月至今销售额环比上月增长了131%，其中荷兰、德国、法国女性最为喜爱这种中国制造的“神奇的丝袜”。此外个人随身取暖设备也在欧洲热销，国产热水袋在全欧洲10月至今销售额环比增长300%；暖手宝环比增长447%；法兰绒睡衣也环比增长95%。@中新经纬http://t.cn/A6of5GXh                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:58 ,微博发布平台专业版,0,1,0
MagYO3StG,https://weibo.cn/comment/MagYO3StG?uid=2180399745&rl=0#cmtfrm,【田文志：#上海自贸区促使创新药从0到1突破#】 “侨见·上海这十年”系列专访，以十年来每年一个上海发展历程中的里程碑性事件为切入口，邀请十位上海侨界代表人物进行解读。结合时代背景，由点带线及面，对该年度标志性事件所产生的重大意义、前因后果等进行解读，并以历史纵深视角和全球视野，对十年来该领域的发展进行评述，全面、系统地呈现各领域侨界代表人士眼中一个蓬勃发展、开放包容的中国典型大都市，以及日新月异的前景下，十年来其背后所承担的诸多国家战略诞生的初衷、改革发展的成效及所产生的深远意义。侨见·#上海这十年# 中新视频的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:54 ,微博视频号,2,0,0
MagYO2LzG,https://weibo.cn/comment/MagYO2LzG?uid=2180399745&rl=0#cmtfrm,新浪资讯台:小姐姐和朋友在骑行途中遇到一只流浪猫，两人一猫上演了一场穿越野外的公路片，有被治愈到[哇] @英国报姐 英国报姐的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:54 ,微博视频号,13,3,1
MagYlnY0U,https://weibo.cn/comment/MagYlnY0U?uid=2180399745&rl=0#cmtfrm,【奋勇争先！#以中国速度奔赴时代之约# 】时速600公里高速磁浮交通系统正式下线，“九章”问世中国量子计算机实现算力全球领先，移动网络从“4G同步”到“5G引领”……回首中国十年，出行速度享誉全球，基建速度惊艳世界，科技速度从赶超迈向引领，减贫速度见证了中国人的众志成城。中国正以奋勇争先的姿态，一路披荆斩棘，以中国速度奔向心目中的星辰大海。@共青团中央 共青团中央的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:53 ,微博视频号,7,1,0
MagY2cJap,https://weibo.cn/comment/MagY2cJap?uid=2180399745&rl=0#cmtfrm,中新视频:【《领航》丨第七集：良法善治】本集聚焦展现以习近平同志为核心的党中央坚定推进全面依法治国，科学立法、严格执法、公正司法、全民守法取得的重大成就，深刻反映中国特色社会主义法治体系不断健全，法治中国建设迈出坚实步伐。 中新视频的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:52 ,微博视频号,1,1,0
MagXintj7,https://weibo.cn/comment/MagXintj7?uid=2180399745&rl=0#cmtfrm,简直笑哭了:古代攻城，守城士兵为什么不把梯子推倒，却眼睁睁的看着别人登上城楼？  [组图共2张] 原图 ,http://ww3.sinaimg.cn/large/668c33dely1h743gbrbb8j20u00m3adx.jpg http://ww1.sinaimg.cn/large/668c33dely1h74tikcgxnj21v71hcwrh.jpg,无,2022-10-14 14:50 ,nova8 我由我掌镜,50,5,20
MagX7tEiy,https://weibo.cn/comment/MagX7tEiy?uid=2180399745&rl=0#cmtfrm,全运会高光时刻:期待“梦之队”！全红婵陈芋汐等出战跳水世界杯！#全红婵陈芋汐等出战跳水世界杯# 全运会高光时刻的微博视频  ,无,无,2022-10-14 14:50 ,微博视频号,1,0,0
MagVYeJpT,https://weibo.cn/comment/MagVYeJpT?uid=2180399745&rl=0#cmtfrm,【爸爸“伍林”给儿子起名“伍拾忆”：谐音“50”和“51”，寓意传承】 #爸爸给儿子取名伍拾忆谐音五十亿# 每个人的名字背后都蕴含着寓意。安徽安庆一对夫妇给孩子取名为伍拾忆，因谐音“五十亿”走红网络。10月14日，孩子父亲伍林告诉极目新闻记者，他的名字谐音“50”，给孩子取名伍拾忆是为了谐音“51”，寓意传承。伍先生介绍，他是安徽安庆人。10月4日儿子出生后，他们夫妻一直在思考给孩子取什么名字好。有一天晚上，他突发奇想要给孩子取名为“伍拾忆”，夫妻二人一拍即合，便将这个名字定了下来。拾忆有三层含义。伍先生说，他和妻子是“十一”国庆节结婚的，孩子的小名也叫做“十一”，以此来纪念他们的爱情故事。此外，他大名叫伍林，谐音“50”，给孩子取名伍拾忆谐音“51”，寓意着传承。他还说，“拾忆”可理解为捡拾回忆，“希望儿子老了之后，回顾一生都是美好的回忆。”（极目新闻）                  原图                             ,https://wx3.sinaimg.cn/large/c19951a0ly8h74te65sakj20vn0u00tz.jpg,无,2022-10-14 14:47 ,微博发布平台专业版,2,0,1
MagVWsfJn,https://weibo.cn/comment/MagVWsfJn?uid=2180399745&rl=0#cmtfrm,【#爸爸给儿子取名伍拾忆谐音五十亿#，网友：好霸气的名字】安徽安庆一对夫妇给孩子取名为伍拾忆，因谐音“五十亿”走红网络。10月14日，孩子父亲伍林告诉极目新闻记者，孩子名字有三层含义，一是纪念夫妻俩的爱情故事，他俩是“十一”国庆节结婚；再是他的名字谐音“50”，给孩子取名伍拾忆是为了谐音“51”，寓意传承。“拾忆”可理解为捡拾回忆，“希望儿子老了之后，回顾一生都是美好的回忆。”对于孩子名字谐音五十亿，孩子母亲操女士则说这不算是个大事，做好积极引导就行。@极目新闻 极目新闻的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:47 ,微博视频号,0,0,0
MagVU5tKT,https://weibo.cn/comment/MagVU5tKT?uid=2180399745&rl=0#cmtfrm,程师视野:易烊千玺编制风波后续，事业受严重影响，综艺节目已经删除其镜头  详情==> 易烊千玺编制风波后续，事业受严重影响，综艺节目已经删除其镜头   [组图共9张] 原图 ,http://ww1.sinaimg.cn/large/ec434568ly8h4422pomvmj20hs07e3yv.jpg http://ww2.sinaimg.cn/large/006yUkIZly8h4423qox8dj30hs0bb0tp.jpg http://ww3.sinaimg.cn/large/ec434568ly8h4426v5njdj20hs06374v.jpg http://ww4.sinaimg.cn/large/006yUkIZly8h4427yevgxj30hs09wdh5.jpg http://ww1.sinaimg.cn/large/ec434568ly8h442b0tmjpj20hs0bzq35.jpg http://ww2.sinaimg.cn/large/006yUkIZly8h442c2p5hoj30hs083q38.jpg http://ww3.sinaimg.cn/large/ec434568ly8h442f6x8h8j20hs0bzjt2.jpg http://ww3.sinaimg.cn/large/006yUkIZly8h442g8hzhlj30hs0e3jse.jpg http://ww1.sinaimg.cn/large/ec434568ly8h442jd6lrnj20hs0dnaaw.jpg,无,2022-10-14 14:47 ,编程客网,27,0,3
MagUHlZNe,https://weibo.cn/comment/MagUHlZNe?uid=2180399745&rl=0#cmtfrm,香菇姐姐:香缇卡来了老粉懂的 我用了n年的 香缇卡粉饼 铁皮n个～细腻 磨砂感 定妆强 遮瑕强 今年第一次上哦！现在可以去拍 #每日一图#  [组图共2张] 原图 ,http://ww4.sinaimg.cn/large/008rYvOCgy1h74tas26llj30u0140doo.jpg http://ww2.sinaimg.cn/large/008rYvOCgy1h74tc9zkt6j30zo256k4x.jpg,无,2022-10-14 14:44 ,iPhone 13 Pro Max,102,0,46
MagUk2CIY,https://weibo.cn/comment/MagUk2CIY?uid=2180399745&rl=0#cmtfrm,简直笑哭了:为什么在闺蜜车上拖鞋闺蜜就没意见，在男朋友车上拖鞋他就不愿意？  [组图共3张] 原图 ,http://ww4.sinaimg.cn/large/668c33dely1h74o4lfho7j20u00l40t9.jpg http://ww4.sinaimg.cn/large/668c33dely1h74o68hqk9j20u00d6ta7.jpg http://ww4.sinaimg.cn/large/668c33dely1h74o5jw10qj21pv1hc75c.jpg,无,2022-10-14 14:43 ,nova8 我由我掌镜,18,5,6
MagTWo5Xy,https://weibo.cn/comment/MagTWo5Xy?uid=2180399745&rl=0#cmtfrm,环球网:【#不要和会撒娇的熊猫宝宝对视#，因为会上瘾】#熊猫团子眨眼电力十足#，撒起娇来还能接龙↓↓iPanda熊猫频道的微博视频 @iPanda熊猫频道  ,https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png,无,2022-10-14 14:42 ,微博视频号,74,2,4
MagTwnU5Z,https://weibo.cn/comment/MagTwnU5Z?uid=2180399745&rl=0#cmtfrm,温州交警:#您举报 我处理# 【@温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！】 @温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:41 ,微博 weibo.com,10,10,7
MagTavRk6,https://weibo.cn/comment/MagTavRk6?uid=2180399745&rl=0#cmtfrm,【#这是属于每个人的非凡十年#】“胡同中的公厕升级了”“现在村里全都通了网”“我觉得歼-20让我们非常有底气”“希望未来能坐高铁去台湾”……2012到2022这十年，青年亲历着国家高质量发展。青年如何看待这十年国家发展变化？@中国青年报 社会调查中心发布的调查显示，93.8%受访青年为成为国家发展的参与者和建设者深感自豪。本期《参数》节目，邀请了党的二十大代表李萌，贵州省雷山县丹江镇猫猫河村党支部书记余晓成，西北工业大学学生李官翰，北京师范大学硕士研究生陈海妮，共同分享十年来他们切身感受到的国家发展变化。中国青年报的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,0,0
MagT7vfor,https://weibo.cn/comment/MagT7vfor?uid=2180399745&rl=0#cmtfrm,IN话题指南:#月球每年以3.8厘米的距离远离地球#【BBC高分纪录片《我们真的需要月亮吗？》】近40年的科学观察发现，月球每年依然以3厘米的速度继续远离地球。如果月亮不在现在的位置会怎么样？会在何种程度上影响地球上的生命体？地球与月亮的亲密关系的过去现在和未来究竟如何演变？英国院校百科的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,1,1,0
